Response ID,Gender,Industry,Year,Occupation,Policy,HowmuchWork,WhichDays,AllowRemote,Encouraged,WellPrepared,Common,Permission,Collaborate
1022,Male,Construction,1987,"Managers - Chief Executives, General Managers and Legislators",5,5,4,5,4,3,4,4,4
1023,Male,Education and Training,1975,Managers - Farmers and Farm Managers,3,2,2,4,3,2,3,3,2
1024,Male,Manufacturing,1986,"Professionals - Design, Engineering, Science and Transport Professionals",4,4,5,4,3,4,3,5,3
1025,Female,Information Media and Telecommunications,1996,"Professionals - Business, Human Resource and Marketing Professionals",5,5,4,2,4,5,5,5,5
1026,Male,Financial and Insurance,1992,Managers - Specialist Managers,4,4,3,4,5,5,5,5,4
1027,Female,Other Services,1963,Managers - Specialist Managers,5,4,4,5,3,3,5,5,5
1028,Female,"Professional, Scientific and Technical",1980,"Professionals - Design, Engineering, Science and Transport Professionals",5,5,5,3,5,5,5,5,5
1029,Female,Education and Training,1961,Professionals - Education Professionals,5,1,3,3,3,3,3,3,3
1030,Female,"Professional, Scientific and Technical",1970,Managers - Specialist Managers,5,4,4,5,5,4,3,5,4
1031,Female,Public Administration and Safety,1982,Managers - Specialist Managers,5,5,5,3,3,5,5,5,5
1032,Female,Arts and Recreation,1976,Managers - Specialist Managers,5,5,5,2,5,5,5,5,5
1033,Male,Retail Trade,1964,Sales workers - Sales Representatives and Agents,5,5,5,5,4,5,3,3,4
1034,Male,Health Care and Social Assistance,1994,Community and personal service workers - Carers and Aides,3,3,3,3,5,3,3,3,3
1035,Female,"Transport, Postal and Warehousing",1962,Professionals - ICT Professionals,5,5,5,4,5,4,2,5,4
1036,Male,"Rental, Hiring and Real Estate",1987,"Professionals - Business, Human Resource and Marketing Professionals",4,5,5,5,4,4,4,5,2
1037,Female,Financial and Insurance,1980,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,5,4,5,5,5,4
1038,Female,"Professional, Scientific and Technical",1979,"Professionals - Design, Engineering, Science and Transport Professionals",3,2,2,2,4,2,5,4,5
1039,Female,Education and Training,1960,Sales workers - Sales Assistants and Salespersons,2,5,4,5,1,2,3,1,1
1040,Male,"Professional, Scientific and Technical",1991,"Professionals - Design, Engineering, Science and Transport Professionals",4,2,3,4,4,4,3,3,2
1041,Female,Education and Training,1974,Professionals - Education Professionals,4,2,2,4,5,4,4,4,4
1042,Male,Information Media and Telecommunications,1991,Professionals - ICT Professionals,2,1,3,2,3,4,4,3,4
1043,Female,Financial and Insurance,1997,"Professionals - Business, Human Resource and Marketing Professionals",4,4,3,5,5,5,5,5,5
1044,Female,Education and Training,1985,Professionals - Education Professionals,1,1,1,5,1,1,1,1,2
1045,Female,Administrative and Support,1980,Clerical and administrative workers - Personal Assistants and Secretaries,5,5,5,5,5,5,4,5,5
1046,Female,Other Services,1982,Managers - Specialist Managers,5,5,5,5,5,3,3,5,5
1047,Female,Education and Training,1977,Managers - Specialist Managers,4,4,4,4,2,4,4,4,2
1048,Male,Financial and Insurance,1983,Clerical and administrative workers - Other Clerical and Administrative Workers,5,4,4,2,4,2,3,5,5
1049,Male,Financial and Insurance,1987,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,5,4,4,5,5,4
1050,Female,Education and Training,1963,Professionals - Education Professionals,4,4,4,3,3,3,3,4,4
1051,Female,Information Media and Telecommunications,1982,Managers - Specialist Managers,2,1,1,4,2,1,2,2,4
1052,Male,Construction,2001,Sales workers - Sales Support Workers,5,5,5,5,5,5,5,5,5
1053,Female,Administrative and Support,1962,Clerical and administrative workers - Other Clerical and Administrative Workers,4,4,4,4,3,2,4,3,4
1054,Female,Health Care and Social Assistance,1962,Managers - Specialist Managers,4,4,4,3,4,4,4,4,4
1055,Female,Information Media and Telecommunications,1969,"Professionals - Business, Human Resource and Marketing Professionals",4,4,4,5,5,5,5,5,2
1056,Male,"Transport, Postal and Warehousing",1989,Clerical and administrative workers - General Clerical Workers,4,2,5,4,4,2,4,3,4
1057,Male,Education and Training,1988,Professionals - Education Professionals,5,1,1,1,5,5,5,5,5
1058,Female,Health Care and Social Assistance,1962,Managers - Specialist Managers,5,4,4,4,4,4,4,4,3
1059,Male,Administrative and Support,1984,"Managers - Chief Executives, General Managers and Legislators",4,5,4,4,3,5,4,4,3
1060,Male,Financial and Insurance,1993,"Professionals - Business, Human Resource and Marketing Professionals",3,3,4,4,3,2,2,4,3
1061,Female,"Professional, Scientific and Technical",1989,"Professionals - Business, Human Resource and Marketing Professionals",4,2,4,3,2,3,4,3,4
1062,Male,"Professional, Scientific and Technical",1985,Professionals - ICT Professionals,5,5,4,5,5,5,3,5,5
1063,Female,Financial and Insurance,1981,"Professionals - Business, Human Resource and Marketing Professionals",3,4,4,3,4,3,4,4,4
1064,Female,Education and Training,1985,Professionals - Education Professionals,3,3,4,1,4,2,4,4,3
1065,Female,Financial and Insurance,1992,Clerical and administrative workers - General Clerical Workers,4,2,2,5,2,5,3,3,3
1066,Female,Education and Training,1957,Professionals - Health Professionals,1,1,1,1,1,1,1,1,5
1067,Female,Construction,1974,"Managers - Chief Executives, General Managers and Legislators",4,2,1,3,2,3,2,2,4
1068,Female,Administrative and Support,1959,Clerical and administrative workers - Clerical and Office Support Workers,4,1,4,2,4,2,5,5,4
1069,Female,"Professional, Scientific and Technical",1972,"Professionals - Design, Engineering, Science and Transport Professionals",4,4,2,4,5,4,5,5,5
1070,Female,Education and Training,1968,Professionals - Education Professionals,2,2,4,3,3,4,1,1,4
1071,Female,Public Administration and Safety,1971,Clerical and administrative workers - Other Clerical and Administrative Workers,2,1,4,4,5,4,5,4,5
1072,Female,"Professional, Scientific and Technical",1975,"Professionals - Legal, Social and Welfare Professionals",5,5,5,3,5,5,5,5,3
1073,Female,"Professional, Scientific and Technical",1957,Managers - Specialist Managers,2,3,4,4,4,4,4,4,2
1074,Female,Other Services,1981,Managers - Specialist Managers,4,4,4,5,5,4,5,5,5
1075,Female,Administrative and Support,1981,Clerical and administrative workers - Personal Assistants and Secretaries,2,2,4,4,2,1,2,4,3
1076,Male,Financial and Insurance,1994,"Professionals - Business, Human Resource and Marketing Professionals",1,1,1,3,1,1,1,1,5
1077,Male,Manufacturing,1991,"Professionals - Business, Human Resource and Marketing Professionals",3,3,3,3,3,3,3,3,3
1078,Female,Financial and Insurance,1961,"Professionals - Business, Human Resource and Marketing Professionals",5,4,5,5,4,4,4,4,4
1079,Female,Administrative and Support,1975,Clerical and administrative workers - Personal Assistants and Secretaries,3,3,3,3,3,2,3,3,3
1080,Female,"Professional, Scientific and Technical",1960,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,3,5,3,5,5,4
1081,Female,Other Services,1982,Professionals - ICT Professionals,5,5,5,1,5,5,5,5,4
1082,Female,Retail Trade,1968,"Managers - Hospitality, Retail and Service Managers",5,5,5,3,5,5,5,5,5
1083,Female,"Professional, Scientific and Technical",1993,Professionals - Arts and Media Professionals,4,4,2,5,4,4,4,4,4
1084,Male,Education and Training,1986,Professionals - Education Professionals,4,1,1,1,2,2,1,5,4
1085,Female,Administrative and Support,1973,Clerical and administrative workers - Other Clerical and Administrative Workers,5,1,1,5,4,1,3,3,3
1086,Female,Information Media and Telecommunications,1987,"Managers - Chief Executives, General Managers and Legislators",4,3,3,3,4,4,3,4,4
1087,Female,"Professional, Scientific and Technical",1988,Professionals - Education Professionals,4,4,4,4,3,4,4,4,4
1088,Male,Information Media and Telecommunications,1984,Managers - Specialist Managers,5,5,5,5,4,4,4,4,4
1089,Female,Information Media and Telecommunications,1978,Clerical and administrative workers - General Clerical Workers,5,2,4,5,5,5,2,4,5
1090,Female,Education and Training,1970,Professionals - ICT Professionals,5,5,5,5,2,5,2,3,5
1091,Male,Manufacturing,1974,Labourers - Factory Process Workers,3,2,2,4,3,4,4,2,2
1092,Female,Education and Training,1977,Clerical and administrative workers - Numerical Clerks,4,3,4,4,3,3,3,3,3
1093,Female,Information Media and Telecommunications,1959,Professionals - ICT Professionals,5,5,5,5,5,5,5,5,5
1094,Female,Education and Training,1971,Professionals - Education Professionals,3,5,5,5,5,5,5,3,5
1095,Female,Education and Training,1972,Managers - Specialist Managers,5,5,5,5,5,5,5,5,5
1096,Female,Public Administration and Safety,1999,"Managers - Hospitality, Retail and Service Managers",3,3,2,4,2,4,3,4,4
1097,Female,Financial and Insurance,1984,Managers - Farmers and Farm Managers,2,2,3,3,4,2,4,3,2
1098,Female,Financial and Insurance,1965,"Managers - Chief Executives, General Managers and Legislators",5,2,4,5,5,5,2,3,5
1099,Male,Information Media and Telecommunications,1992,Managers - Specialist Managers,4,5,5,4,3,1,2,1,2
1100,Female,Construction,1987,Clerical and administrative workers - Inquiry Clerks and Receptionists,5,5,5,5,5,5,5,5,5
1101,Male,Health Care and Social Assistance,1993,Professionals - Health Professionals,5,5,5,5,4,5,5,4,4
1102,Female,"Professional, Scientific and Technical",1987,"Professionals - Design, Engineering, Science and Transport Professionals",5,5,5,2,5,5,4,5,5
1103,Female,Education and Training,1973,Professionals - Education Professionals,3,3,3,3,3,5,1,3,5
1104,Female,Construction,1958,"Managers - Hospitality, Retail and Service Managers",5,5,5,5,4,4,4,4,4
1105,Male,Information Media and Telecommunications,1995,Technicians and trades workers - Electrotechnology and Telecommunications Trades Workers,3,3,3,3,3,3,3,3,3
1106,Female,Financial and Insurance,1995,Community and personal service workers - Health and Welfare Support Workers,4,5,4,5,4,5,5,5,5
1107,Male,Financial and Insurance,1989,"Professionals - Business, Human Resource and Marketing Professionals",4,4,5,4,5,1,5,3,2
1108,Male,Administrative and Support,1996,"Professionals - Business, Human Resource and Marketing Professionals",3,2,3,4,4,2,3,3,3
1109,Female,Education and Training,1960,Professionals - Education Professionals,5,1,1,1,2,4,4,2,5
1110,Female,Wholesale Trade,1996,Professionals - ICT Professionals,2,3,1,2,5,5,5,5,5
1111,Male,Health Care and Social Assistance,1988,Professionals - Health Professionals,4,2,4,5,3,2,2,2,4
1112,Female,Financial and Insurance,1997,Clerical and administrative workers - Other Clerical and Administrative Workers,5,5,5,2,5,4,5,5,2
1113,Female,Public Administration and Safety,1988,Clerical and administrative workers - Clerical and Office Support Workers,4,1,1,3,5,5,5,5,5
1114,Female,"Professional, Scientific and Technical",1969,"Professionals - Legal, Social and Welfare Professionals",3,4,4,4,5,4,3,3,2
1115,Female,"Transport, Postal and Warehousing",1974,Clerical and administrative workers - General Clerical Workers,3,2,4,4,5,4,5,4,3
1116,Female,Health Care and Social Assistance,1966,Sales workers - Sales Representatives and Agents,4,4,4,5,5,5,3,5,4
1117,Male,Information Media and Telecommunications,1985,Managers - Specialist Managers,5,5,5,2,5,5,5,5,5
1118,Male,Accommodation and Food,1998,Clerical and administrative workers - Personal Assistants and Secretaries,3,3,4,1,4,4,1,3,4
1119,Female,Information Media and Telecommunications,1963,Technicians and trades workers - Other Technicians and Trades Workers,5,3,5,5,1,2,1,4,5
1120,Female,Other Services,1994,Managers - Specialist Managers,5,5,5,5,5,5,5,5,5
1121,Female,Health Care and Social Assistance,1971,Managers - Specialist Managers,4,4,5,5,4,4,4,5,5
1122,Female,"Rental, Hiring and Real Estate",1987,"Managers - Chief Executives, General Managers and Legislators",4,3,4,4,4,4,3,4,4
1123,Female,"Transport, Postal and Warehousing",1976,Managers - Specialist Managers,4,4,4,4,4,4,4,5,4
1124,Male,"Transport, Postal and Warehousing",1991,Managers - Specialist Managers,3,2,1,4,3,3,4,3,4
1125,Male,Information Media and Telecommunications,1998,"Technicians and trades workers - Engineering, ICT and Science Technicians",5,5,5,5,5,4,5,5,5
1126,Female,Public Administration and Safety,1980,Managers - Specialist Managers,3,3,3,3,3,3,3,3,4
1127,Female,Accommodation and Food,1989,Technicians and trades workers - Food Trades Workers,1,1,3,4,1,2,1,1,5
1128,Male,Information Media and Telecommunications,1976,"Managers - Chief Executives, General Managers and Legislators",5,5,4,4,4,4,4,5,5
1129,Female,Education and Training,2000,Professionals - Education Professionals,5,5,5,5,4,4,4,4,4
1130,Male,Education and Training,1960,Professionals - Education Professionals,4,4,4,5,4,4,4,4,4
1131,Female,"Professional, Scientific and Technical",1972,"Professionals - Design, Engineering, Science and Transport Professionals",4,5,4,5,4,5,4,5,5
1132,Female,Retail Trade,1987,"Professionals - Business, Human Resource and Marketing Professionals",2,2,2,3,1,2,1,1,4
1133,Female,Retail Trade,1983,"Managers - Chief Executives, General Managers and Legislators",5,5,5,4,5,5,5,4,5
1134,Female,Retail Trade,1960,Clerical and administrative workers - Office Managers and Program Administrators,5,5,5,3,5,4,4,5,2
1135,Female,Health Care and Social Assistance,1966,Professionals - Health Professionals,5,4,3,4,5,5,4,5,4
1136,Male,Information Media and Telecommunications,1993,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,4,5,4,5,4,5
1137,Female,Education and Training,1976,Professionals - Education Professionals,1,1,1,5,3,3,5,4,4
1138,Male,"Professional, Scientific and Technical",1995,Technicians and trades workers - Construction Trades Workers,5,5,5,5,4,5,5,5,5
1139,Male,Financial and Insurance,1983,"Professionals - Design, Engineering, Science and Transport Professionals",2,3,3,4,3,2,4,3,2
1140,Female,Health Care and Social Assistance,1986,Community and personal service workers - Carers and Aides,3,3,3,3,3,3,3,3,3
1141,Male,"Transport, Postal and Warehousing",1994,Technicians and trades workers - Automotive and Engineering Trades Workers,5,5,5,4,5,4,4,5,5
1142,Male,"Transport, Postal and Warehousing",1992,Technicians and trades workers - Automotive and Engineering Trades Workers,2,2,3,3,2,3,3,3,3
1143,Female,Health Care and Social Assistance,1960,Community and personal service workers - Health and Welfare Support Workers,5,3,1,4,4,1,4,4,5
1144,Male,Wholesale Trade,1985,Clerical and administrative workers - Numerical Clerks,3,4,2,3,2,4,3,3,3
1145,Female,Health Care and Social Assistance,1982,Professionals - Health Professionals,4,3,3,4,4,3,2,4,4
1146,Female,Financial and Insurance,1985,Managers - Specialist Managers,4,1,1,5,5,5,4,4,4
1147,Female,Education and Training,1970,Professionals - Education Professionals,3,2,4,4,2,5,5,2,2
1148,Male,Financial and Insurance,1989,"Professionals - Business, Human Resource and Marketing Professionals",4,4,4,4,3,4,4,4,4
1149,Female,Other Services,1998,Sales workers - Sales Assistants and Salespersons,3,3,3,3,3,3,4,2,3
1150,Female,Financial and Insurance,1994,"Professionals - Business, Human Resource and Marketing Professionals",5,1,1,5,5,5,5,5,5
1151,Female,Education and Training,1972,Managers - Specialist Managers,4,2,2,4,5,4,5,5,4
1152,Male,Wholesale Trade,1988,Technicians and trades workers - Construction Trades Workers,5,5,5,4,5,4,4,4,5
1153,Female,Information Media and Telecommunications,1986,Professionals - ICT Professionals,4,4,4,3,4,5,4,5,3
1154,Male,Administrative and Support,1989,Managers - Specialist Managers,5,5,4,4,5,5,4,4,4
1155,Female,Manufacturing,1990,Managers - Farmers and Farm Managers,5,5,5,5,5,4,5,5,4
1156,Male,Other Services,1974,"Managers - Chief Executives, General Managers and Legislators",5,5,4,4,4,4,5,5,5
1157,Female,Wholesale Trade,1960,"Managers - Hospitality, Retail and Service Managers",5,4,5,4,5,5,5,5,5
1158,Female,Accommodation and Food,1968,"Professionals - Business, Human Resource and Marketing Professionals",4,2,4,5,5,5,5,4,4
1159,Male,Financial and Insurance,1987,Sales workers - Sales Support Workers,3,1,2,4,4,3,3,3,2
1160,Female,Education and Training,1965,"Managers - Chief Executives, General Managers and Legislators",4,4,4,1,5,5,5,5,5
1161,Female,Education and Training,1962,Clerical and administrative workers - Personal Assistants and Secretaries,1,1,1,1,3,3,3,3,3
1162,Female,"Professional, Scientific and Technical",1970,Managers - Specialist Managers,5,4,4,4,4,5,2,5,4
1163,Female,Retail Trade,1974,"Professionals - Business, Human Resource and Marketing Professionals",3,4,4,2,4,3,5,3,3
1164,Male,"Professional, Scientific and Technical",1983,Professionals - ICT Professionals,4,4,4,4,5,5,4,4,5
1165,Female,Education and Training,1992,Professionals - Education Professionals,4,4,4,4,4,4,4,4,4
1166,Female,Financial and Insurance,1968,Clerical and administrative workers - General Clerical Workers,5,3,3,4,3,3,3,3,3
1167,Female,Financial and Insurance,1976,Clerical and administrative workers - Other Clerical and Administrative Workers,2,1,2,5,4,5,4,4,2
1168,Male,Retail Trade,1991,Sales workers - Sales Assistants and Salespersons,5,4,4,5,4,5,4,5,4
1169,Female,Education and Training,1960,Professionals - Education Professionals,5,1,1,1,2,3,2,2,4
1170,Female,Information Media and Telecommunications,1987,"Professionals - Design, Engineering, Science and Transport Professionals",5,4,4,5,4,5,4,5,4
1171,Female,Manufacturing,1964,Managers - Specialist Managers,3,3,4,4,5,4,4,5,5
1172,Male,Wholesale Trade,1996,"Technicians and trades workers - Engineering, ICT and Science Technicians",3,3,3,3,3,3,3,3,3
1173,Female,Financial and Insurance,1990,"Managers - Chief Executives, General Managers and Legislators",5,4,5,4,4,5,4,5,5
1174,Female,Wholesale Trade,1993,"Managers - Chief Executives, General Managers and Legislators",5,5,5,5,5,3,5,5,5
1175,Female,Arts and Recreation,1996,"Managers - Hospitality, Retail and Service Managers",4,4,5,4,5,5,5,5,5
1176,Female,"Professional, Scientific and Technical",1988,"Professionals - Business, Human Resource and Marketing Professionals",1,1,1,2,1,1,2,1,1
1177,Female,Financial and Insurance,2001,"Professionals - Design, Engineering, Science and Transport Professionals",2,2,3,3,3,3,4,4,4
1178,Female,Administrative and Support,1974,Clerical and administrative workers - Personal Assistants and Secretaries,5,4,5,2,4,4,4,5,4
1179,Male,Other Services,1968,Sales workers - Sales Assistants and Salespersons,4,3,2,1,2,2,4,4,1
1180,Female,Retail Trade,1993,Clerical and administrative workers - Clerical and Office Support Workers,5,5,5,1,4,5,4,3,4
1181,Female,Arts and Recreation,1975,Managers - Specialist Managers,2,5,2,4,5,4,5,5,4
1182,Female,Education and Training,1988,Managers - Specialist Managers,3,2,3,4,3,3,4,3,2
1183,Male,Manufacturing,1990,Technicians and trades workers - Automotive and Engineering Trades Workers,3,4,4,5,4,3,2,3,5
1184,Female,Other Services,1991,Labourers - Factory Process Workers,1,1,1,3,1,3,3,3,4
1185,Male,"Professional, Scientific and Technical",2000,"Professionals - Design, Engineering, Science and Transport Professionals",4,5,4,4,4,5,3,3,4
1186,Female,Financial and Insurance,1988,Clerical and administrative workers - Clerical and Office Support Workers,4,4,4,4,4,4,3,4,2
1187,Female,"Professional, Scientific and Technical",1990,"Professionals - Legal, Social and Welfare Professionals",5,4,5,5,4,2,4,4,4
1188,Female,Information Media and Telecommunications,1967,Professionals - Arts and Media Professionals,1,1,1,4,5,5,5,5,2
1189,Male,Manufacturing,1992,Clerical and administrative workers - Clerical and Office Support Workers,3,3,3,3,3,3,3,3,3
1190,Male,Construction,1995,Labourers - Other Labourers,3,3,4,3,3,3,3,3,3
1191,Female,Health Care and Social Assistance,1990,Professionals - Health Professionals,5,5,5,1,3,5,4,5,4
1192,Male,"Transport, Postal and Warehousing",1989,Managers - Specialist Managers,4,5,4,2,5,4,4,4,3
1193,Male,Information Media and Telecommunications,1987,"Managers - Chief Executives, General Managers and Legislators",5,3,5,5,5,3,5,2,4
1194,Male,Other Services,1982,"Managers - Chief Executives, General Managers and Legislators",4,5,5,5,5,5,5,5,5
1195,Female,Other Services,1994,"Professionals - Design, Engineering, Science and Transport Professionals",1,1,1,4,1,2,1,1,4
1196,Female,"Professional, Scientific and Technical",1988,Professionals - ICT Professionals,4,3,2,4,3,4,3,3,4
1197,Female,Arts and Recreation,1959,"Managers - Chief Executives, General Managers and Legislators",4,4,4,4,5,5,5,5,4
1198,Female,Construction,1957,"Managers - Chief Executives, General Managers and Legislators",3,2,2,4,2,3,3,3,4
1199,Male,"Professional, Scientific and Technical",1992,"Professionals - Legal, Social and Welfare Professionals",4,4,4,2,4,2,5,5,4
1200,Female,Education and Training,1958,Professionals - Education Professionals,4,4,4,4,4,4,4,4,4
1201,Male,"Agriculture, Forestry and Fishing",1975,"Managers - Chief Executives, General Managers and Legislators",4,3,5,5,5,4,4,2,3
1202,Female,Education and Training,2000,Managers - Specialist Managers,4,3,2,3,3,2,3,3,4
1203,Male,Financial and Insurance,1987,Managers - Specialist Managers,4,3,4,4,5,5,4,5,5
1204,Male,"Electricity, Gas, Water and Waste",1986,"Professionals - Design, Engineering, Science and Transport Professionals",2,4,4,2,3,3,3,3,3
1205,Female,Health Care and Social Assistance,1972,Community and personal service workers - Health and Welfare Support Workers,4,3,4,3,3,4,5,3,4
1206,Female,Construction,1969,"Managers - Chief Executives, General Managers and Legislators",3,3,4,3,4,3,2,3,2
1207,Male,Construction,1988,Clerical and administrative workers - Inquiry Clerks and Receptionists,5,5,5,5,5,5,5,4,5
1208,Male,Information Media and Telecommunications,1991,Professionals - ICT Professionals,5,5,5,5,5,5,5,5,5
1209,Male,Other Services,1987,"Professionals - Business, Human Resource and Marketing Professionals",4,2,2,5,3,2,3,4,4
1210,Male,Financial and Insurance,1985,"Professionals - Design, Engineering, Science and Transport Professionals",5,5,4,5,4,5,5,4,4
1211,Female,Health Care and Social Assistance,1976,Technicians and trades workers - Food Trades Workers,5,5,5,4,5,4,5,5,4
1212,Female,Other Services,1988,Labourers - Other Labourers,5,2,5,4,3,4,4,5,5
1213,Female,Administrative and Support,1960,Clerical and administrative workers - General Clerical Workers,4,5,3,4,5,4,5,5,4
1214,Female,"Professional, Scientific and Technical",1988,Technicians and trades workers - Other Technicians and Trades Workers,3,2,1,5,1,3,5,1,1
1215,Female,Retail Trade,1990,Community and personal service workers - Carers and Aides,4,4,4,1,5,5,4,5,5
1216,Male,"Electricity, Gas, Water and Waste",1972,Clerical and administrative workers - General Clerical Workers,3,3,3,3,4,3,3,3,3
1217,Female,Administrative and Support,1990,Clerical and administrative workers - Office Managers and Program Administrators,4,2,4,5,3,4,4,3,5
1218,Male,Education and Training,1988,Clerical and administrative workers - Clerical and Office Support Workers,4,2,3,4,4,2,4,4,2
1219,Female,Construction,1991,"Professionals - Design, Engineering, Science and Transport Professionals",1,1,1,5,1,2,2,2,4
1220,Male,Health Care and Social Assistance,1988,Professionals - Health Professionals,3,4,5,4,4,4,5,5,5
1221,Female,Education and Training,1959,Clerical and administrative workers - Office Managers and Program Administrators,3,4,4,4,4,4,5,4,4
1222,Male,Information Media and Telecommunications,1972,Professionals - ICT Professionals,5,5,5,1,5,5,5,5,5
1223,Male,Information Media and Telecommunications,1976,Managers - Specialist Managers,5,5,5,4,5,5,5,5,5
1224,Male,Information Media and Telecommunications,1972,Clerical and administrative workers - Clerical and Office Support Workers,5,5,5,3,5,5,5,5,5
1225,Female,Other Services,1957,Professionals - Health Professionals,4,2,3,4,4,2,3,4,3
1226,Female,Other Services,1957,"Professionals - Legal, Social and Welfare Professionals",5,5,5,3,5,5,5,5,5
1227,Female,Public Administration and Safety,1959,Community and personal service workers - Protective Service Workers,4,4,5,4,3,5,5,4,5
1228,Male,Public Administration and Safety,1975,"Professionals - Design, Engineering, Science and Transport Professionals",3,2,3,5,2,3,3,3,4
1229,Male,Health Care and Social Assistance,1958,Clerical and administrative workers - Clerical and Office Support Workers,3,3,3,3,4,4,4,4,4
1230,Female,Education and Training,1964,Professionals - Education Professionals,2,4,4,5,5,4,5,5,4
1231,Male,Construction,1962,"Professionals - Design, Engineering, Science and Transport Professionals",4,5,5,5,4,5,4,5,3
1232,Female,Education and Training,1970,Professionals - Education Professionals,2,2,2,2,2,2,4,4,4
1233,Male,Other Services,1963,Managers - Specialist Managers,5,5,5,5,5,4,5,5,5
1234,Male,Other Services,1965,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,5,5,5,5,5,5
1235,Male,Mining,1961,"Technicians and trades workers - Engineering, ICT and Science Technicians",5,5,5,5,4,5,5,5,4
1236,Male,Education and Training,1964,Professionals - Education Professionals,4,5,5,5,5,1,5,5,4
1237,Male,Education and Training,1960,Professionals - Education Professionals,2,1,1,3,2,3,1,5,4
1238,Male,Information Media and Telecommunications,1961,Professionals - ICT Professionals,3,2,3,4,4,5,5,5,5
1239,Male,Wholesale Trade,1992,Technicians and trades workers - Construction Trades Workers,2,3,2,1,1,1,2,2,3
1240,Female,Education and Training,1957,Clerical and administrative workers - Clerical and Office Support Workers,4,1,1,4,4,4,4,2,3
1241,Male,Retail Trade,1966,Sales workers - Sales Assistants and Salespersons,4,4,4,3,3,4,2,4,4
1242,Male,Other Services,1961,Labourers - Other Labourers,4,5,4,3,5,5,5,5,5
1243,Male,Arts and Recreation,1968,"Managers - Chief Executives, General Managers and Legislators",3,2,2,4,2,2,4,3,4
1244,Male,Health Care and Social Assistance,1960,"Managers - Chief Executives, General Managers and Legislators",4,4,4,5,2,3,3,4,4
1245,Female,Education and Training,1958,Managers - Specialist Managers,4,4,5,5,5,5,4,5,5
1246,Female,Education and Training,1961,Professionals - Education Professionals,5,1,1,1,5,5,5,5,5
1247,Male,Manufacturing,1961,"Professionals - Design, Engineering, Science and Transport Professionals",3,3,4,2,4,3,3,3,3
1248,Male,Manufacturing,1960,"Technicians and trades workers - Engineering, ICT and Science Technicians",1,1,4,5,1,2,2,3,4
1249,Male,Financial and Insurance,1964,Professionals - ICT Professionals,5,5,5,5,5,5,5,5,5
1250,Male,Information Media and Telecommunications,1969,Clerical and administrative workers - Inquiry Clerks and Receptionists,3,3,4,2,4,2,4,3,3
1251,Male,Other Services,1968,Clerical and administrative workers - General Clerical Workers,1,1,1,4,1,1,1,1,5
1252,Male,"Transport, Postal and Warehousing",1982,"Managers - Hospitality, Retail and Service Managers",2,2,4,4,3,4,3,3,4
1253,Female,Education and Training,1961,Professionals - Education Professionals,3,2,1,4,3,2,3,2,2
1254,Female,Education and Training,1987,"Professionals - Business, Human Resource and Marketing Professionals",1,1,1,5,1,1,1,1,1
1255,Male,Manufacturing,1962,"Professionals - Business, Human Resource and Marketing Professionals",3,4,4,3,3,4,2,4,4
1256,Female,Public Administration and Safety,1971,Clerical and administrative workers - Other Clerical and Administrative Workers,3,2,2,4,5,5,5,5,5
1257,Male,Other Services,1984,Professionals - Education Professionals,4,1,1,4,4,2,3,4,3
1258,Female,Education and Training,1959,Professionals - ICT Professionals,1,1,2,2,1,4,1,2,5
1259,Female,Other Services,1975,Sales workers - Sales Representatives and Agents,5,5,5,4,5,5,5,5,4
1260,Male,Health Care and Social Assistance,1958,"Professionals - Legal, Social and Welfare Professionals",3,2,4,4,4,4,5,5,3
1261,Male,Education and Training,1961,Professionals - Education Professionals,4,4,5,4,5,5,5,5,2
1262,Male,"Transport, Postal and Warehousing",1965,"Managers - Chief Executives, General Managers and Legislators",4,4,5,5,5,3,5,4,2
1263,Female,Other Services,1958,Managers - Specialist Managers,5,5,5,5,5,5,5,5,5
1264,Male,Financial and Insurance,1971,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,5,5,5,4,5,2
1265,Male,"Transport, Postal and Warehousing",1963,"Professionals - Design, Engineering, Science and Transport Professionals",4,3,3,4,4,2,4,3,4
1266,Male,Financial and Insurance,1988,Managers - Farmers and Farm Managers,5,4,3,4,5,5,5,4,2
1267,Male,Other Services,1963,Professionals - Health Professionals,5,5,5,1,5,4,4,5,5
1268,Male,Information Media and Telecommunications,1977,"Managers - Chief Executives, General Managers and Legislators",3,3,3,3,3,3,3,3,3
1269,Female,Administrative and Support,1964,"Professionals - Business, Human Resource and Marketing Professionals",5,5,5,4,5,5,4,5,4
1270,Male,Other Services,1972,Professionals - Arts and Media Professionals,3,5,5,5,4,4,3,4,4
1271,Female,"Professional, Scientific and Technical",1983,Professionals - Arts and Media Professionals,5,5,5,1,5,5,5,5,4
1272,Male,"Electricity, Gas, Water and Waste",1971,"Managers - Chief Executives, General Managers and Legislators",5,5,4,5,5,5,5,5,5
1273,Female,Public Administration and Safety,1987,"Professionals - Design, Engineering, Science and Transport Professionals",2,3,4,3,3,4,4,3,4
1274,Male,Education and Training,1971,Managers - Specialist Managers,2,5,2,4,4,4,4,3,4
